ncm;anexo;tipo;dispositivo;trecho
70199000;II;reducao;"RICMS/SE — Anexo II, pág. 295 do PDF de anexos";"22.14 Painel de Interface com o sistema existente 1 Um 8528.12.19 22.15 Painel de Telecomunicaciones com Transmissor de ondas portadoras, para teleprotección voz y datos. 4 Um 8528.12.19 22.16 Painel de RDP 1 Um 8528.12.19 22.17 Painel de ECE 1 Um 8528.12.19 22.18 Painel de ECS 1 Um 8528.12.19 22.19"
76061190;II;reducao;"RICMS/SE — Anexo II, pág. 295 do PDF de anexos";"22.14 Painel de Interface com o sistema existente 1 Um 8528.12.19 22.15 Painel de Telecomunicaciones com Transmissor de ondas portadoras, para teleprotección voz y datos. 4 Um 8528.12.19 22.16 Painel de RDP 1 Um 8528.12.19 22.17 Painel de ECE 1 Um 8528.12.19 22.18 Painel de ECS 1 Um 8528.12.19 22.19"
74081900;II;reducao;"RICMS/SE — Anexo II, pág. 295 do PDF de anexos";"22.14 Painel de Interface com o sistema existente 1 Um 8528.12.19 22.15 Painel de Telecomunicaciones com Transmissor de ondas portadoras, para teleprotección voz y datos. 4 Um 8528.12.19 22.16 Painel de RDP 1 Um 8528.12.19 22.17 Painel de ECE 1 Um 8528.12.19 22.18 Painel de ECS 1 Um 8528.12.19 22.19"
76161000;II;reducao;"RICMS/SE — Anexo II, pág. 295 do PDF de anexos";"22.14 Painel de Interface com o sistema existente 1 Um 8528.12.19 22.15 Painel de Telecomunicaciones com Transmissor de ondas portadoras, para teleprotección voz y datos. 4 Um 8528.12.19 22.16 Painel de RDP 1 Um 8528.12.19 22.17 Painel de ECE 1 Um 8528.12.19 22.18 Painel de ECS 1 Um 8528.12.19 22.19"
73023000;II;reducao;"RICMS/SE — Anexo II, pág. 296 do PDF de anexos";"22.59 Emendas de reparação 124 Um 7616.10.00 22.60 Amortecedores Ac 3/8 702 Um 7616.10.00 22.61 Amortecedores ACSR DOTTOREL 0 Um 7616.10.00 22.62 Amortecedores ACSR COCHIN 176 Um 7616.10.00 22.63 Emendas Ac 3/8' 164 Um 7318.15.00 22.64 Emendas ACSR 'DOTTOREL' 0 Um 7616.10.00 22.65 Emendas ACSR 'COCH"
30039056;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30049046;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30029020;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30029092;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30029099;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30051010;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30066000;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
34011190;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"II - produtos de perfumaria, de toucador ou de higiene pessoal, classificados nas posições 33.03 a 33.07 e nos códigos 3401.11.90, 3401.20.10 e 96.03.21.00;"
34012010;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"II - produtos de perfumaria, de toucador ou de higiene pessoal, classificados nas posições 33.03 a 33.07 e nos códigos 3401.11.90, 3401.20.10 e 96.03.21.00;"
30012090;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30019010;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
30019090;II;reducao;"RICMS/SE — Anexo II, pág. 300 do PDF de anexos";"Não se aplica o disposto neste Item: I - nas operações realizadas com os produtos classificados na posição 30.03, exceto no código 3003.90.56, nos itens 3002.10.1, 3002.10.2, 3002.10.3, 3002.20.1, 3002.20.2, 3006.30.1 e 3006.30.2 e nos códigos 3001.20.90, 3001.90.10, 3001.90.90, 3002.90.20, 3002.90."
84294000;II;reducao;"RICMS/SE — Anexo II, pág. 301 do PDF de anexos";"III - compactadores e rolos ou cilindros compressores: NCM 8429.40.00;"
84292090;II;reducao;"RICMS/SE — Anexo II, pág. 301 do PDF de anexos";"V - motoniveladora: NCM 8429.20.90 e 8429.20.10;"
84292010;II;reducao;"RICMS/SE — Anexo II, pág. 301 do PDF de anexos";"V - motoniveladora: NCM 8429.20.90 e 8429.20.10;"
84291190;II;reducao;"RICMS/SE — Anexo II, pág. 301 do PDF de anexos";"VI - trator de esteira: NCM 8429.11.90."
85232929;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.1.2 - outras (8523.29.29 da NCM/SH);"
85232922;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.2 - fitas magnéticas de largura superior a 4 mm, mas não superior a 6,5 mm (8523.29.22 da NCM/SH);"
85232923;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.3 - fitas magnéticas de largura superior a 6,5 mm: 9.3.1 - em rolos ou carretéis, de largura inferior ou igual a 50,8 mm (2”) (8523.29.23 da NCM/SH);"
85232924;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.3.2 - em cassetes para gravação de vídeo (8523.29.24 da NCM/SH);"
85238000;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.4 - discos fonográficos (8523.80.00 da NCM/SH);"
85232932;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.7 - outras fitas magnéticas de largura não superior a 4 mm: 9.7.1 - em cartuchos ou cassetes (8523.29.32 da NCM/2007);"
85232939;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.8 - outras fitas magnéticas de largura superior a 4 mm, mas não superior a 6,5 mm (8523.29.39 da NCM/SH);"
85232933;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.9 - outras fitas magnéticas de largura superior a 6,5 mm (8523.29.33 da NCM/SH);"
85234920;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.11 - discos para sistemas de leitura por raio 'laser' para reprodução de fenômenos diferentes do som ou da imagem (8523.49.20 da NCM/SH) (Prot."
85232931;IX;st;"RICMS/SE — Anexo IX, pág. 339 do PDF de anexos";"9.12 - fitas magnéticas para reprodução de fenômenos diferentes do som ou da imagem (8523.29.31 da NCM/SH) (Prot."
82121020;IX;st;"RICMS/SE — Anexo IX, pág. 340 do PDF de anexos";"35% 13 – aparelhos de barbear, lâminas de barbear, classificados, respectivamente, nos códigos 8212.10.20;"
82122010;IX;st;"RICMS/SE — Anexo IX, pág. 340 do PDF de anexos";"13.2 – lâminas de barbear de segurança, incluídos os esboços em tiras: 13.2.1 – lâminas (8212.20.10 da NBM/SH);"
96131000;IX;st;"RICMS/SE — Anexo IX, pág. 340 do PDF de anexos";"8212.20.10 e 9613.10.00 da Nomenclatura Comum do Mercosul – NCM/SH, cujo remetente esteja localizado (Prot."
85041000;IX;st;"RICMS/SE — Anexo IX, pág. 341 do PDF de anexos";"ICMS 26/01, 07/09 e 79/2016): (NR) 14.1 - Lâmpadas elétricas, CEST 09.001.00, NCM 8539, cuja alíquota de origem seja: a)4%................................................................................... b)7%................................................................................... c)12%."
85437099;IX;st;"RICMS/SE — Anexo IX, pág. 341 do PDF de anexos";"ICMS 26/01, 07/09 e 79/2016): (NR) 14.1 - Lâmpadas elétricas, CEST 09.001.00, NCM 8539, cuja alíquota de origem seja: a)4%................................................................................... b)7%................................................................................... c)12%."
85078000;IX;st;"RICMS/SE — Anexo IX, pág. 342 do PDF de anexos";"19 – pilhas e baterias de pilha, elétricas, acumuladores elétricos, classificado na posição 8507.80.00, da Nomenclatura Comum do Mercosul – NCM/SH, cuja alíquota de origem seja (Prot."
85073011;IX;st;"RICMS/SE — Anexo IX, pág. 342 do PDF de anexos";"Nota: Os produtos classificados na posição 8506 e 8507.30.11 estiveram submetidos ao regime de substituição tributária até 31.12.2015."
85171231;IX;st;"RICMS/SE — Anexo IX, pág. 350 do PDF de anexos";"ICMS 135/06 e 93/09): (NR) 45.1 - terminais portáteis de telefonia celular, classificados na posição 8517.12.31 da NCM;"
85171213;IX;st;"RICMS/SE — Anexo IX, pág. 376 do PDF de anexos";"limpadores de pára - brisas, degeladores e desembaçadores (desembaciadores) elétricos 55 Telefones móveis 8517.12.13 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 56 Alto - falantes, amplificadores elétricos de audiofreqüência e partes 85.18 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 57 Aparelhos de repr"
85171219;IX;st;"RICMS/SE — Anexo IX, pág. 350 do PDF de anexos";"45.3 - outros aparelhos transmissores, com aparelho receptor incorporado, de telefonia celular, classificados na posição 8517.12.19 da NCM. a) se das Regiões Sul e Sudeste, exceto do Espírito Santo.............................; b) se das Regiões Norte, Nordeste, Centro - Oeste e do Espírito Santo..."
40141000;IX;st;"RICMS/SE — Anexo IX, pág. 359 do PDF de anexos";"VII Preservativos 4014.10.00 VIII Seringas 9018.31 IX Agulhas para seringas 9018.32.1 X Pastas dentifrícias 3306.10.00 XI Escovas dentifrícias 9603.21.00 XII Provitaminas e vitaminas 2936 XIII Nova Redação dada ao Item XIII pelo Decreto n.º 24.018/06 , efeitos a partir de 05/10/2006."
33061000;IX;st;"RICMS/SE — Anexo IX, pág. 359 do PDF de anexos";"VII Preservativos 4014.10.00 VIII Seringas 9018.31 IX Agulhas para seringas 9018.32.1 X Pastas dentifrícias 3306.10.00 XI Escovas dentifrícias 9603.21.00 XII Provitaminas e vitaminas 2936 XIII Nova Redação dada ao Item XIII pelo Decreto n.º 24.018/06 , efeitos a partir de 05/10/2006."
96032100;IX;st;"RICMS/SE — Anexo IX, pág. 359 do PDF de anexos";"VII Preservativos 4014.10.00 VIII Seringas 9018.31 IX Agulhas para seringas 9018.32.1 X Pastas dentifrícias 3306.10.00 XI Escovas dentifrícias 9603.21.00 XII Provitaminas e vitaminas 2936 XIII Nova Redação dada ao Item XIII pelo Decreto n.º 24.018/06 , efeitos a partir de 05/10/2006."
56011000;IX;st;"RICMS/SE — Anexo IX, pág. 361 do PDF de anexos";"5601.10.00 6111 6209 XVII Preparações químicas contraceptivas à base de hormônios ou de espermicidas 3006.60 XVIII Preparações opacificantes (contrastantes) para exames radiográficos e reagentes de diagnóstico concebidos para serem administrados ao paciente (Conv."
30051010;IX;st;"RICMS/SE — Anexo IX, pág. 361 do PDF de anexos";"41,16% 49,86% 51,73% III - produtos relacionados na posição 3005 da NBM/SH, exceto no código 3005.10.10 (ataduras, esparadrapos, gazes, sinapismos, pensos, etc.): a) provenientes das regiões Sul e Sudeste, exceto Espírito Santo: 1.quando a carga tributária da UF de origem for 12%;"
40149090;IX;st;"RICMS/SE — Anexo IX, pág. 430 do PDF de anexos";"R E G U L A M E N T O D O I C M S / S E 430 4014.90.90 7010.20.00 (*) Margem de Valor Agregado Acrescentado o item 12 PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ao anexo X pelo Decreto nº 40.039/2018, efeitos a partir de 22.03.2018."
48184010;IX;st;"RICMS/SE — Anexo IX, pág. 362 do PDF de anexos";"41,16% 49,86% 51,73% VI - fraldas descartáveis ou não (4818.40.10, 5601.10.00, 6111 e 6209 da NBM/SH): a) provenientes das regiões Sul e Sudeste, exceto Espírito Santo: 1.quando a carga tributária da UF de origem for 12%;"
39241000;IX;st;"RICMS/SE — Anexo IX, pág. 401 do PDF de anexos";"Tabela IX ARTEFATOS DE USO DOMÉSTICO (PROTOCOLO ICMS 38/2012) Observar o disposto o § 4ºD - A do art. 684 Item CÓDIGO NCM/SH DESCRIÇÃO MVA original ou interna MVA Interestadu al 12% MVA Interestadu al 7% MVA Interestadu al 4% 1 3924.10.00 Serviços de mesa e outros utensílios de mesa ou de cozinha, d"
87032290;IX;st;"RICMS/SE — Anexo IX, pág. 364 do PDF de anexos";"Exceção: Carro celular 05 25.005.00 8703.22.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1000 CM3, MAS NÃO SUPERIOR A 1500 CM3 Exceção: Carro celular 06 25.006.00 8703.23.10 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 3000 CM3, COM CAPACI"
87032310;IX;st;"RICMS/SE — Anexo IX, pág. 364 do PDF de anexos";"Exceção: Carro celular 05 25.005.00 8703.22.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1000 CM3, MAS NÃO SUPERIOR A 1500 CM3 Exceção: Carro celular 06 25.006.00 8703.23.10 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 3000 CM3, COM CAPACI"
87032390;IX;st;"RICMS/SE — Anexo IX, pág. 364 do PDF de anexos";"Exceções: Carro celular, carro funerário e automóveis de corrida 07 25.007.00 8703.23.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 3000 CM3 Exceções: Carro celular, carro funerário e automóveis de corrida AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA "
87032410;IX;st;"RICMS/SE — Anexo IX, pág. 367 do PDF de anexos";"Exceções: Carro celular, carro funerário e automóveis de corrida 8703.23.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 3000 CM3 Exceções: Carro celular, carro funerário e automóveis de corrida 8703.24.10 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SU"
87032490;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Carro celular, carro funerário e automóveis de corrida 09 25.009.00 8703.24.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 3000 CM3 Exceções: Carro celular, carro funerário e automóveis de corrida 10 25.010.00 8703.32.10 AUTOMOVEIS COM MOTOR DIESEL OU SEMIDIESEL, DE CILI"
87033210;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Carro celular, carro funerário e automóveis de corrida 09 25.009.00 8703.24.90 OUTROS AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 3000 CM3 Exceções: Carro celular, carro funerário e automóveis de corrida 10 25.010.00 8703.32.10 AUTOMOVEIS COM MOTOR DIESEL OU SEMIDIESEL, DE CILI"
87033290;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Ambulância, carro celular e carro funerário 11 25.011.00 8703.32.90 OUTROS AUTOMOVEIS C/MOTOR DIESEL OU SEMIDIESEL, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 2500 CM3 Exceções: Ambulância, carro celular e carro funerário 12 25.012.00 8703.33.10 AUTOMOVEIS C/MOTOR DIESEL OU SEMI"
87033310;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Ambulância, carro celular e carro funerário 11 25.011.00 8703.32.90 OUTROS AUTOMOVEIS C/MOTOR DIESEL OU SEMIDIESEL, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 2500 CM3 Exceções: Ambulância, carro celular e carro funerário 12 25.012.00 8703.33.10 AUTOMOVEIS C/MOTOR DIESEL OU SEMI"
87033390;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Ambulância, carro celular e carro funerário 11 25.011.00 8703.32.90 OUTROS AUTOMOVEIS C/MOTOR DIESEL OU SEMIDIESEL, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 2500 CM3 Exceções: Ambulância, carro celular e carro funerário 12 25.012.00 8703.33.10 AUTOMOVEIS C/MOTOR DIESEL OU SEMI"
87042110;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Ambulância, carro celular e carro funerário 11 25.011.00 8703.32.90 OUTROS AUTOMOVEIS C/MOTOR DIESEL OU SEMIDIESEL, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 2500 CM3 Exceções: Ambulância, carro celular e carro funerário 12 25.012.00 8703.33.10 AUTOMOVEIS C/MOTOR DIESEL OU SEMI"
87042120;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceções: Ambulância, carro celular e carro funerário 11 25.011.00 8703.32.90 OUTROS AUTOMOVEIS C/MOTOR DIESEL OU SEMIDIESEL, DE CILINDRADA SUPERIOR A 1500 CM3, MAS NÃO SUPERIOR A 2500 CM3 Exceções: Ambulância, carro celular e carro funerário 12 25.012.00 8703.33.10 AUTOMOVEIS C/MOTOR DIESEL OU SEMI"
87042130;IX;st;"RICMS/SE — Anexo IX, pág. 365 do PDF de anexos";"Exceção: Caminhão de peso em carga máxima superior a 3,9 TON 16 25.016.00 8704.21.30 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON, FRIGORÍFICOS OU ISOTÉRMICOS C/MOTOR DIESEL OU SEMIDIESEL Exceção: Caminhão de peso em carga máxima superior a 3,9 TON"
87042190;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"17 25.017.00 8704.21.90 PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON C/MOTOR DIESEL OU SEMIDIESEL Exceções: Carro – forte p/ transporte de valores e caminhão de peso em carga máxima superior a 3,9 TON 18 25.018.00 8704.31.10 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERC"
87043110;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"17 25.017.00 8704.21.90 PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON C/MOTOR DIESEL OU SEMIDIESEL Exceções: Carro – forte p/ transporte de valores e caminhão de peso em carga máxima superior a 3,9 TON 18 25.018.00 8704.31.10 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERC"
87043120;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"17 25.017.00 8704.21.90 PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON C/MOTOR DIESEL OU SEMIDIESEL Exceções: Carro – forte p/ transporte de valores e caminhão de peso em carga máxima superior a 3,9 TON 18 25.018.00 8704.31.10 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERC"
87043130;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"17 25.017.00 8704.21.90 PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON C/MOTOR DIESEL OU SEMIDIESEL Exceções: Carro – forte p/ transporte de valores e caminhão de peso em carga máxima superior a 3,9 TON 18 25.018.00 8704.31.10 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERC"
87043190;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"17 25.017.00 8704.21.90 PARA TRANSPORTE DE MERCADORIAS, DE PESO EM CARGA MÁXIMA NÃO SUPERIOR A 5 TON C/MOTOR DIESEL OU SEMIDIESEL Exceções: Carro – forte p/ transporte de valores e caminhão de peso em carga máxima superior a 3,9 TON 18 25.018.00 8704.31.10 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE MERC"
87021000;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"ICMS 81/01 e 61/2013) CÓDIGO NBM/SH DESCRIÇÃO ALIQUOTAS (OU CARGA EFETIVA) DE ORIGEM MVA* 8702.10.00 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE 10 PESSOAS OU MAIS, INCLUINDO O MOTO - RISTA, COM MOTOR DE PISTÃO, DE IGNIÇÃO POR COMPRESSÃO (DIESEL OU SEMIDIESEL), COM VO - LUME INTERNO DE HABI - TÁCULO, DES"
87029090;IX;st;"RICMS/SE — Anexo IX, pág. 366 do PDF de anexos";"ICMS 81/01 e 61/2013) CÓDIGO NBM/SH DESCRIÇÃO ALIQUOTAS (OU CARGA EFETIVA) DE ORIGEM MVA* 8702.10.00 VEÍCULOS AUTOMÓVEIS PARA TRANSPORTE DE 10 PESSOAS OU MAIS, INCLUINDO O MOTO - RISTA, COM MOTOR DE PISTÃO, DE IGNIÇÃO POR COMPRESSÃO (DIESEL OU SEMIDIESEL), COM VO - LUME INTERNO DE HABI - TÁCULO, DES"
87032100;IX;st;"RICMS/SE — Anexo IX, pág. 367 do PDF de anexos";"Internas;.............................., 41,82% 37,39% 30% 30% 8703.21.00 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA NÃO SUPE - RIOR A 1000 CM3 8703.22.10 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1000 CM3, MAS NÃO SUPERIOR A 1500 CM3, COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS"
87032210;IX;st;"RICMS/SE — Anexo IX, pág. 367 do PDF de anexos";"Internas;.............................., 41,82% 37,39% 30% 30% 8703.21.00 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA NÃO SUPE - RIOR A 1000 CM3 8703.22.10 AUTOMOVEIS COM MOTOR EXPLOSÃO, DE CILINDRADA SUPERIOR A 1000 CM3, MAS NÃO SUPERIOR A 1500 CM3, COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS"
38151210;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
38151290;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
39181000;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
39233000;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
39263000;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
40169300;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
40161010;IX;st;"RICMS/SE — Anexo IX, pág. 372 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelid ade Demais Índice fidelid ade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 2 Tubos e seus acessório"
40169990;IX;st;"RICMS/SE — Anexo IX, pág. 380 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelidad e Demais Índic e fidel idade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 26,5% 40% 41,7% 56,9% 34,1% 48,4% 2 Tubos e seus acessórios (por "
